22/3/5,13:36:18,0.03,978541.67,7.77,623.00,0.35,2.96
22/3/5,13:36:35,0.03,976666.67,250.41,300.00,0.34,0.09
22/3/5,13:36:52,0.03,974895.83,7.53,623.00,0.34,2.96
22/3/5,13:37:8,0.03,973465.14,251.29,300.00,0.34,0.09
22/3/5,13:37:25,0.03,976795.01,7.73,623.00,0.35,2.96
22/3/5,13:37:42,0.03,981439.00,7.46,623.00,0.33,2.96
22/3/5,13:37:58,0.03,976979.17,250.12,300.00,0.34,0.09
22/3/5,13:38:15,0.03,974062.50,7.64,623.00,0.34,2.96
22/3/5,13:38:31,0.03,969927.16,253.35,300.00,0.35,0.09
22/3/5,13:38:48,0.03,968574.40,7.53,623.00,0.34,2.96
22/3/5,13:39:5,0.03,966735.97,243.95,300.00,0.33,0.09
22/3/5,13:39:21,0.03,970104.17,7.04,623.00,0.32,2.96
22/3/5,13:39:38,0.03,970520.83,227.22,300.00,0.31,0.09
22/3/5,13:39:54,0.03,970447.45,6.30,623.00,0.28,2.96
22/3/5,13:40:11,0.03,968229.17,212.25,300.00,0.29,0.09
22/3/5,13:40:27,0.03,967221.64,210.49,300.00,0.29,0.09
22/3/5,13:40:44,0.03,964203.95,6.58,623.00,0.30,2.96
22/3/5,13:41:1,0.03,962122.79,211.95,300.00,0.29,0.09
22/3/5,13:41:17,0.03,963645.83,6.57,623.00,0.29,2.96
22/3/5,13:41:34,0.03,961810.61,211.37,300.00,0.29,0.09
22/3/5,13:41:50,0.03,962474.01,6.67,623.00,0.30,2.96
22/3/5,13:42:7,0.03,965484.88,214.30,300.00,0.29,0.09
22/3/5,13:42:23,0.04,964308.01,6.63,623.00,0.30,2.96
22/3/5,13:42:40,0.04,963541.67,220.76,300.00,0.30,0.09
22/3/5,13:42:56,0.04,961602.50,216.06,300.00,0.30,0.09
22/3/5,13:43:13,0.04,961810.61,6.74,623.00,0.30,2.96
22/3/5,13:43:29,0.04,960145.68,221.93,300.00,0.30,0.09
22/3/5,13:43:46,0.04,963229.17,6.73,623.00,0.30,2.96
22/3/5,13:44:2,0.04,960874.09,221.93,300.00,0.30,0.09
22/3/5,13:44:19,0.04,958688.87,6.91,623.00,0.31,2.96
22/3/5,13:44:35,0.04,958645.83,222.52,300.00,0.31,0.09
22/3/5,13:44:52,0.04,958602.71,6.93,623.00,0.31,2.96
22/3/5,13:45:8,0.04,956087.41,224.28,300.00,0.31,0.09
22/3/5,13:45:25,0.04,952341.31,6.74,623.00,0.30,2.96
22/3/5,13:45:41,0.04,954422.48,7.07,623.00,0.32,2.96
22/3/5,13:45:57,0.04,951713.40,231.03,300.00,0.32,0.09
22/3/5,13:46:14,0.04,956979.17,7.09,623.00,0.32,2.96
22/3/5,13:46:30,0.04,955197.51,235.14,300.00,0.32,0.09
22/3/5,14:48:14,0.00,777615.06,7.04,623.00,0.32,2.96
22/3/5,14:48:29,0.00,792066.81,229.57,300.00,0.32,0.09
22/3/5,14:48:44,0.00,801985.37,7.19,623.00,0.32,2.96
22/3/5,14:48:59,0.00,810937.50,222.23,300.00,0.31,0.09
22/3/5,14:49:14,0.00,815920.92,7.10,623.00,0.32,2.96
22/3/5,14:49:30,0.00,822141.37,223.70,300.00,0.31,0.09
22/3/5,14:49:45,0.00,827027.03,7.10,623.00,0.32,2.96
22/3/5,14:50:0,0.00,831152.65,228.69,300.00,0.31,0.09
22/3/5,14:50:15,0.00,837318.09,6.86,623.00,0.31,2.96
22/3/5,14:50:31,0.00,842039.54,234.26,300.00,0.32,0.09
22/3/5,14:50:46,0.00,845530.15,7.20,623.00,0.32,2.96
22/3/5,14:51:2,0.00,849635.80,226.34,300.00,0.31,0.09
22/3/5,14:51:17,0.00,851351.35,7.16,623.00,0.32,2.96
22/3/5,14:51:33,0.00,854158.00,233.38,300.00,0.32,0.09
22/3/5,14:51:48,0.00,858168.57,7.26,623.00,0.33,2.96
22/3/5,14:52:4,0.00,861290.32,233.68,300.00,0.32,0.09
22/3/5,14:52:19,0.00,863683.66,7.19,623.00,0.32,2.96
22/3/5,14:52:35,0.00,865696.47,231.03,300.00,0.32,0.09
22/3/5,14:52:50,0.00,867533.82,7.13,623.00,0.32,2.96
22/3/5,14:53:6,0.00,869614.98,232.50,300.00,0.32,0.09
22/3/5,14:53:22,0.00,869334.72,7.13,623.00,0.32,2.96
22/3/5,14:53:37,0.00,870863.68,243.66,300.00,0.33,0.09
22/3/5,14:53:53,0.00,872557.17,7.23,623.00,0.32,2.96
22/3/5,14:54:9,0.00,873180.87,234.26,300.00,0.32,0.09
22/3/5,14:54:24,0.00,875625.00,7.37,623.00,0.33,2.96
22/3/5,14:54:40,0.00,874143.30,233.97,300.00,0.32,0.09
22/3/5,14:54:56,0.00,878750.00,7.37,623.00,0.33,2.96
22/3/5,14:55:12,0.01,878251.82,236.91,300.00,0.33,0.09
22/3/5,14:55:27,0.01,877858.63,7.23,623.00,0.32,2.96
22/3/5,14:55:43,0.01,878876.17,235.14,300.00,0.32,0.09
22/3/5,14:55:59,0.01,879916.75,243.95,300.00,0.33,0.09
22/3/5,14:56:14,0.01,879895.83,7.50,623.00,0.34,2.96
22/3/5,14:56:30,0.01,880041.58,245.13,300.00,0.34,0.09
22/3/5,14:56:46,0.01,879313.93,7.27,623.00,0.33,2.96
22/3/5,14:57:2,0.01,881373.57,237.49,300.00,0.33,0.09
22/3/5,14:57:17,0.01,880457.38,7.56,623.00,0.34,2.96
22/3/5,14:57:33,0.01,881185.03,239.84,300.00,0.33,0.09
22/3/5,14:57:49,0.01,882518.21,7.54,623.00,0.34,2.96
22/3/5,14:58:5,0.01,881081.08,228.69,300.00,0.31,0.09
22/3/5,14:58:21,0.01,881997.92,7.56,623.00,0.34,2.96
22/3/5,14:58:36,0.01,880373.83,245.13,300.00,0.34,0.09
22/3/5,14:58:52,0.01,882101.98,5.29,623.00,0.24,2.96
22/3/5,14:59:8,0.01,880873.18,247.18,300.00,0.34,0.09
22/3/5,14:59:24,0.01,880685.36,7.62,623.00,0.34,2.96
22/3/5,14:59:39,0.01,882328.48,245.13,300.00,0.34,0.09
22/3/5,14:59:55,0.01,881685.74,7.49,623.00,0.34,2.96
22/3/5,15:0:11,0.01,881327.80,244.24,300.00,0.34,0.09
22/3/5,15:0:27,0.01,889727.46,6.95,623.00,0.31,2.96
22/3/5,15:0:42,0.01,884166.67,248.06,300.00,0.34,0.09
22/3/5,15:0:58,0.01,882328.48,241.90,300.00,0.33,0.09
22/3/5,15:1:14,0.01,881619.94,7.42,623.00,0.33,2.96
22/3/5,15:1:30,0.01,883160.08,243.95,300.00,0.33,0.09
22/3/5,15:1:45,0.01,883454.73,7.13,623.00,0.32,2.96
22/3/5,15:2:1,0.01,886590.44,248.65,300.00,0.34,0.09
22/3/5,15:2:17,0.01,883991.68,7.61,623.00,0.34,2.96
22/3/5,15:2:33,0.01,881912.68,243.66,300.00,0.33,0.09
22/3/5,15:2:49,0.01,882101.98,7.59,623.00,0.34,2.96
22/3/5,15:3:4,0.01,879002.08,242.78,300.00,0.33,0.09
22/3/5,15:3:20,0.01,880873.18,7.65,623.00,0.34,2.96
22/3/5,15:3:36,0.01,879313.93,241.02,300.00,0.33,0.09
22/3/5,15:3:52,0.01,880749.22,7.34,623.00,0.33,2.96
22/3/5,15:4:7,0.01,879521.83,250.41,300.00,0.34,0.09
22/3/5,15:4:23,0.01,882518.21,7.47,623.00,0.34,2.96
22/3/5,15:4:39,0.01,878898.13,250.12,300.00,0.34,0.09
22/3/5,15:4:55,0.01,880541.10,7.49,623.00,0.34,2.96
22/3/5,15:5:10,0.01,881145.83,239.84,300.00,0.33,0.09
22/3/5,15:5:26,0.01,879812.70,7.64,623.00,0.34,2.96
22/3/5,15:5:42,0.01,879396.46,246.89,300.00,0.34,0.09
22/3/5,15:5:57,0.01,877777.78,7.32,623.00,0.33,2.96
22/3/5,15:6:13,0.01,878898.13,7.62,623.00,0.34,2.96
22/3/5,15:6:29,0.01,878089.30,241.60,300.00,0.33,0.09
22/3/5,15:6:45,0.01,877546.78,7.59,623.00,0.34,2.96
22/3/5,15:7:0,0.01,877754.68,250.41,300.00,0.34,0.09
22/3/5,15:7:16,0.01,876427.83,7.62,623.00,0.34,2.96
22/3/5,15:7:32,0.01,877858.63,250.70,300.00,0.34,0.09
22/3/5,15:7:48,0.01,877338.88,7.63,623.00,0.34,2.96
22/3/5,15:8:3,0.01,877754.68,246.30,300.00,0.34,0.09
22/3/5,15:8:19,0.01,879166.67,7.31,623.00,0.33,2.96
22/3/5,15:8:35,0.01,874324.32,242.19,300.00,0.33,0.09
22/3/5,15:8:50,0.01,875571.73,7.39,623.00,0.33,2.96
22/3/5,15:9:6,0.01,877708.33,239.25,300.00,0.33,0.09
22/3/5,15:9:22,0.01,878020.83,7.59,623.00,0.34,2.96
22/3/5,15:9:37,0.02,875754.42,246.89,300.00,0.34,0.09
22/3/5,15:9:53,0.02,875259.88,7.65,623.00,0.34,2.96
22/3/5,15:10:9,0.02,875051.98,248.35,300.00,0.34,0.09
22/3/5,15:10:25,0.02,875338.19,7.13,623.00,0.32,2.96
22/3/5,15:10:40,0.02,875051.98,248.65,300.00,0.34,0.09
22/3/5,15:10:56,0.02,873831.78,7.52,623.00,0.34,2.96
22/3/5,15:11:12,0.02,872481.83,249.82,300.00,0.34,0.09
22/3/5,15:11:27,0.02,874089.49,7.53,623.00,0.34,2.96
22/3/5,15:11:43,0.02,872765.07,7.68,623.00,0.34,2.96
22/3/5,15:11:59,0.02,873388.77,239.55,300.00,0.33,0.09
22/3/5,15:12:14,0.02,872869.02,7.65,623.00,0.34,2.96
22/3/5,15:12:30,0.02,874297.61,243.07,300.00,0.33,0.09
22/3/5,15:12:46,0.02,874089.49,7.27,623.00,0.33,2.96
22/3/5,15:13:1,0.02,871339.56,239.84,300.00,0.33,0.09
22/3/5,15:13:17,0.02,871829.52,7.30,623.00,0.33,2.96
22/3/5,15:13:33,0.02,871488.03,248.35,300.00,0.34,0.09
22/3/5,15:13:48,0.02,867047.82,7.48,623.00,0.34,2.96
22/3/5,15:14:4,0.02,868262.23,250.12,300.00,0.34,0.09
22/3/5,15:14:19,0.02,864033.26,7.41,623.00,0.33,2.96
22/3/5,15:14:35,0.02,871757.32,249.53,300.00,0.34,0.09
22/3/5,15:14:51,0.02,869519.83,7.64,623.00,0.34,2.96
22/3/5,15:15:6,0.02,867153.28,251.00,300.00,0.34,0.09
22/3/5,15:15:22,0.02,873976.92,7.74,623.00,0.35,2.96
22/3/5,15:15:37,0.02,870366.49,252.46,300.00,0.35,0.09
22/3/5,15:15:53,0.02,869769.87,7.53,623.00,0.34,2.96
22/3/5,15:16:9,0.02,867607.11,246.59,300.00,0.34,0.09
22/3/5,15:16:24,0.02,865556.71,7.83,623.00,0.35,2.96
22/3/5,15:16:40,0.02,863305.61,251.88,300.00,0.35,0.09
22/3/5,15:16:55,0.02,868338.56,7.64,623.00,0.34,2.96
22/3/5,15:17:11,0.02,864687.50,253.35,300.00,0.35,0.09
22/3/5,15:17:27,0.02,866666.67,7.79,623.00,0.35,2.96
22/3/5,15:17:42,0.02,864932.36,7.40,623.00,0.33,2.96
22/3/5,15:17:58,0.02,868965.52,248.94,300.00,0.34,0.09
22/3/5,15:18:13,0.02,866527.63,7.33,623.00,0.33,2.96
22/3/5,15:18:29,0.02,866736.18,252.17,300.00,0.35,0.09
22/3/5,15:18:45,0.02,863163.37,6.95,623.00,0.31,2.96
22/3/5,15:19:0,0.02,868371.61,253.05,300.00,0.35,0.09
22/3/5,15:19:16,0.02,869174.50,7.49,623.00,0.34,2.96
22/3/5,15:19:31,0.02,865556.71,243.66,300.00,0.33,0.09
22/3/5,15:19:47,0.02,865140.48,7.79,623.00,0.35,2.96
22/3/5,15:20:2,0.02,865172.05,236.91,300.00,0.33,0.09
22/3/5,15:20:18,0.02,871069.18,7.22,623.00,0.32,2.96
22/3/5,15:20:34,0.02,868723.85,253.05,300.00,0.35,0.09
22/3/5,15:20:49,0.02,865729.17,7.62,623.00,0.34,2.96
22/3/5,15:21:5,0.02,867778.94,246.89,300.00,0.34,0.09
22/3/5,15:21:20,0.02,867500.00,7.50,623.00,0.34,2.96
22/3/5,15:21:36,0.02,864270.83,244.83,300.00,0.34,0.09
22/3/5,15:21:52,0.02,862266.11,7.31,623.00,0.33,2.96
22/3/5,15:22:7,0.02,864791.67,238.96,300.00,0.33,0.09
22/3/5,15:22:23,0.02,864472.31,7.15,623.00,0.32,2.96
22/3/5,15:22:38,0.02,862747.14,246.30,300.00,0.34,0.09
22/3/5,15:22:54,0.02,866666.67,7.77,623.00,0.35,2.96
22/3/5,15:23:9,0.02,861914.67,247.18,300.00,0.34,0.09
22/3/5,15:23:25,0.02,868167.54,7.54,623.00,0.34,2.96
22/3/5,15:23:41,0.02,868972.75,240.43,300.00,0.33,0.09
22/3/5,15:23:56,0.02,862122.79,7.15,623.00,0.32,2.96
22/3/5,15:24:12,0.03,863295.10,251.00,300.00,0.34,0.09
22/3/5,15:24:27,0.03,861810.61,237.49,300.00,0.33,0.09
22/3/5,15:24:43,0.03,866666.67,7.38,623.00,0.33,2.96
22/3/5,15:24:58,0.03,867295.60,243.36,300.00,0.33,0.09
22/3/5,15:25:14,0.03,860291.06,7.44,623.00,0.33,2.96
22/3/5,15:25:29,0.03,867748.69,242.78,300.00,0.33,0.09
22/3/5,15:25:45,0.03,862043.80,7.66,623.00,0.34,2.96
22/3/5,15:26:1,0.03,866806.28,242.78,300.00,0.33,0.09
22/3/5,15:26:16,0.03,850669.41,7.23,623.00,0.32,2.96
22/3/5,15:26:32,0.03,861041.67,244.54,300.00,0.34,0.09
22/3/5,15:26:47,0.03,863009.40,7.59,623.00,0.34,2.96
22/3/5,15:27:3,0.03,861730.97,239.55,300.00,0.33,0.09
22/3/5,15:27:18,0.03,858289.89,7.69,623.00,0.35,2.96
22/3/5,15:27:34,0.03,863560.21,243.07,300.00,0.33,0.09
22/3/5,15:27:49,0.03,857083.33,7.65,623.00,0.34,2.96
22/3/5,15:28:5,0.03,858159.00,236.32,300.00,0.32,0.09
22/3/5,15:28:20,0.03,858750.00,7.46,623.00,0.33,2.96
22/3/5,15:28:36,0.03,858168.57,247.18,300.00,0.34,0.09
22/3/5,15:28:51,0.03,862617.80,7.36,623.00,0.33,2.96
22/3/5,15:29:7,0.03,856191.47,238.67,300.00,0.33,0.09
22/3/5,15:29:22,0.03,862997.90,7.45,623.00,0.33,2.96
22/3/5,15:29:38,0.03,854989.60,240.72,300.00,0.33,0.09
22/3/5,15:29:53,0.03,855520.83,7.34,623.00,0.33,2.96
22/3/5,15:30:9,0.03,857664.23,239.84,300.00,0.33,0.09
22/3/5,15:30:24,0.03,859247.65,7.40,623.00,0.33,2.96
22/3/5,15:30:40,0.03,854261.95,247.47,300.00,0.34,0.09
22/3/5,15:30:55,0.03,855983.35,7.65,623.00,0.34,2.96
22/3/5,15:31:11,0.03,854365.90,247.18,300.00,0.34,0.09
22/3/5,15:31:26,0.03,855775.23,7.25,623.00,0.33,2.96
22/3/5,15:31:42,0.03,857187.50,7.30,623.00,0.33,2.96
22/3/5,15:31:57,0.03,854630.59,252.76,300.00,0.35,0.09
22/3/5,15:32:13,0.03,866596.42,7.24,623.00,0.33,2.96
22/3/5,15:32:28,0.03,857768.51,229.27,300.00,0.31,0.09
22/3/5,15:32:44,0.03,857098.12,7.80,623.00,0.35,2.96
22/3/5,15:32:59,0.03,861570.68,252.17,300.00,0.35,0.09
22/3/5,15:33:15,0.03,866389.18,7.37,623.00,0.33,2.96
22/3/5,15:33:30,0.03,860000.00,238.08,300.00,0.33,0.09
22/3/5,15:33:46,0.03,861884.82,7.38,623.00,0.33,2.96
22/3/5,15:34:1,0.03,854942.77,253.93,300.00,0.35,0.09
22/3/5,15:34:17,0.03,858952.88,7.25,623.00,0.33,2.96
22/3/5,15:34:32,0.03,854270.83,247.18,300.00,0.34,0.09
22/3/5,15:34:48,0.03,852812.50,7.53,623.00,0.34,2.96
22/3/5,15:35:3,0.03,849947.97,252.76,300.00,0.35,0.09
22/3/5,15:35:19,0.03,853661.09,7.39,623.00,0.33,2.96
22/3/5,15:35:34,0.03,852510.46,248.65,300.00,0.34,0.09
22/3/5,15:35:50,0.03,849270.83,7.67,623.00,0.34,2.96
22/3/5,15:36:5,0.03,850783.70,238.96,300.00,0.33,0.09
22/3/5,15:36:20,0.03,849269.31,7.45,623.00,0.33,2.96
22/3/5,15:36:36,0.03,844802.49,239.25,300.00,0.33,0.09
22/3/5,15:36:51,0.03,846562.50,7.47,623.00,0.34,2.96
22/3/5,15:37:7,0.03,848902.82,236.03,300.00,0.32,0.09
22/3/5,15:37:22,0.03,850104.60,7.49,623.00,0.34,2.96
22/3/5,15:37:37,0.03,844166.67,249.24,300.00,0.34,0.09
22/3/5,15:37:53,0.03,848066.88,7.26,623.00,0.33,2.96
22/3/5,15:38:8,0.03,842411.64,243.36,300.00,0.33,0.09
22/3/5,15:38:24,0.04,844942.65,7.53,623.00,0.34,2.96
22/3/5,15:38:39,0.04,844942.65,239.84,300.00,0.33,0.09
22/3/5,15:38:54,0.04,840228.69,7.59,623.00,0.34,2.96
22/3/5,15:39:10,0.04,848685.59,246.01,300.00,0.34,0.09
22/3/5,15:39:25,0.04,848481.68,7.39,623.00,0.33,2.96
22/3/5,15:39:40,0.04,849475.89,239.25,300.00,0.33,0.09
22/3/5,15:39:56,0.04,848272.25,7.65,623.00,0.34,2.96
22/3/5,15:40:11,0.04,845654.45,7.47,623.00,0.34,2.96
22/3/5,15:40:26,0.04,847274.63,248.35,300.00,0.34,0.09
22/3/5,15:40:42,0.04,841979.17,7.13,623.00,0.32,2.96
22/3/5,15:40:57,0.04,841145.83,253.64,300.00,0.35,0.09
22/3/5,15:41:13,0.04,842916.67,7.65,623.00,0.34,2.96
22/3/5,15:41:28,0.04,844421.27,245.71,300.00,0.34,0.09
22/3/5,15:41:43,0.04,844665.27,7.46,623.00,0.33,2.96
22/3/5,15:41:59,0.04,843423.80,236.61,300.00,0.32,0.09
22/3/5,15:42:14,0.04,845597.48,7.16,623.00,0.32,2.96
22/3/5,15:42:29,0.04,843169.97,248.65,300.00,0.34,0.09
22/3/5,15:42:45,0.04,844258.87,7.73,623.00,0.35,2.96
22/3/5,15:43:0,0.04,840956.34,248.94,300.00,0.34,0.09
22/3/5,15:43:15,0.04,845863.87,7.27,623.00,0.33,2.96
22/3/5,15:43:31,0.04,843945.72,250.12,300.00,0.34,0.09
22/3/5,15:43:46,0.04,844188.48,7.65,623.00,0.34,2.96
22/3/5,15:44:1,0.04,843736.95,236.32,300.00,0.32,0.09
22/3/5,15:44:17,0.04,848214.29,7.62,623.00,0.34,2.96
22/3/5,15:44:32,0.04,841562.50,237.49,300.00,0.33,0.09
22/3/5,15:44:48,0.04,846855.35,7.63,623.00,0.34,2.96
22/3/5,15:45:3,0.04,841127.35,236.91,300.00,0.33,0.09
22/3/5,15:45:18,0.04,838045.74,7.24,623.00,0.33,2.96
22/3/5,15:45:34,0.04,841918.67,244.54,300.00,0.34,0.09
22/3/5,15:45:49,0.04,838189.39,7.57,623.00,0.34,2.96
22/3/5,15:46:4,0.04,844502.62,253.93,300.00,0.35,0.09
22/3/5,15:46:20,0.04,844444.44,7.63,623.00,0.34,2.96
22/3/5,15:46:35,0.04,841250.00,239.55,300.00,0.33,0.09
22/3/5,15:46:50,0.04,843991.64,7.56,623.00,0.34,2.96
22/3/5,15:47:6,0.04,839791.67,225.75,300.00,0.31,0.09
22/3/5,15:47:21,0.04,854458.60,7.30,623.00,0.33,2.96
22/3/5,15:47:36,0.04,841145.83,238.37,300.00,0.33,0.09
22/3/5,15:47:52,0.04,840667.36,7.38,623.00,0.33,2.96
22/3/5,15:48:7,0.04,8424    ððÈ            xxxx U0.09
22/3/5,16:25:14,0.00,732567.85,7.13,623.00,0.32,2.96
22/3/5,16:25:28,0.00,750679.21,6.73,623.00,0.30,2.96
22/3/5,16:25:43,0.00,763560.21,219.00,300.00,0.30,0.09
22/3/5,16:25:58,0.00,769791.67,7.02,623.00,0.32,2.96
22/3/5,16:26:12,0.00,777187.50,225.75,300.00,0.31,0.09
22/3/5,16:26:27,0.00,786924.69,6.69,623.00,0.30,2.96
22/3/5,16:26:42,0.00,793403.14,217.82,300.00,0.30,0.09
22/3/5,16:26:57,0.00,793125.00,6.95,623.00,0.31,2.96
22/3/5,16:27:12,0.00,800628.27,220.76,300.00,0.30,0.09
22/3/5,16:27:27,0.00,801354.17,6.78,623.00,0.30,2.96
22/3/5,16:27:42,0.00,807724.43,234.85,300.00,0.32,0.09
22/3/5,16:27:57,0.00,809926.85,7.11,623.00,0.32,2.96
22/3/5,16:28:12,0.00,812238.49,228.10,300.00,0.31,0.09
22/3/5,16:28:27,0.00,810301.77,7.00,623.00,0.31,2.96
22/3/5,16:28:42,0.00,814629.05,241.60,300.00,0.33,0.09
22/3/5,16:28:57,0.00,815224.19,6.97,623.00,0.31,2.96
22/3/5,16:29:12,0.00,814464.10,236.32,300.00,0.32,0.09
22/3/5,16:29:27,0.00,819624.22,7.36,623.00,0.33,2.96
22/3/5,16:29:42,0.00,818286.31,243.07,300.00,0.33,0.09
22/3/5,16:29:58,0.00,816354.17,7.21,623.00,0.32,2.96
22/3/5,16:30:13,0.00,817273.67,232.80,300.00,0.32,0.09
22/3/5,16:30:28,0.00,817567.57,6.88,623.00,0.31,2.96
22/3/5,16:30:43,0.00,820020.86,226.92,300.00,0.31,0.09
22/3/5,16:30:58,0.00,826073.30,7.08,623.00,0.32,2.96
22/3/5,16:31:13,0.00,822314.91,236.03,300.00,0.32,0.09
22/3/5,16:31:28,0.00,823695.20,240.43,300.00,0.33,0.09
22/3/5,16:31:44,0.00,825365.34,7.55,623.00,0.34,2.96
22/3/5,16:31:59,0.00,826826.72,238.08,300.00,0.33,0.09
22/3/5,16:32:14,0.01,825260.96,7.60,623.00,0.34,2.96
22/3/5,16:32:29,0.01,824869.38,240.72,300.00,0.33,0.09
22/3/5,16:32:44,0.01,829874.21,7.47,623.00,0.34,2.96
22/3/5,16:33:0,0.01,831204.19,231.62,300.00,0.32,0.09
22/3/5,16:33:15,0.01,825651.72,6.76,623.00,0.30,2.96
22/3/5,16:33:30,0.01,821540.06,241.90,300.00,0.33,0.09
22/3/5,16:33:45,0.01,825182.86,7.47,623.00,0.34,2.96
22/3/5,16:34:0,0.01,821666.67,243.95,300.00,0.33,0.09
22/3/5,16:34:15,0.01,824397.91,7.31,623.00,0.33,2.96
22/3/5,16:34:31,0.01,820542.23,245.42,300.00,0.34,0.09
22/3/5,16:34:46,0.01,820333.68,7.39,623.00,0.33,2.96
22/3/5,16:35:1,0.01,823117.15,244.83,300.00,0.34,0.09
22/3/5,16:35:16,0.01,822384.94,7.26,623.00,0.33,2.96
22/3/5,16:35:31,0.01,816649.32,241.90,300.00,0.33,0.09
22/3/5,16:35:46,0.01,820292.89,7.30,623.00,0.33,2.96
22/3/5,16:36:1,0.01,821511.02,251.58,300.00,0.35,0.09
22/3/5,16:36:17,0.01,820292.89,7.08,623.00,0.32,2.96
22/3/5,16:36:32,0.01,814018.69,243.66,300.00,0.33,0.09
22/3/5,16:36:47,0.01,815745.57,7.62,623.00,0.34,2.96
22/3/5,16:37:2,0.01,814598.54,241.90,300.00,0.33,0.09
22/3/5,16:37:17,0.01,813868.61,7.41,623.00,0.33,2.96
22/3/5,16:37:32,0.01,815256.01,246.59,300.00,0.34,0.09
22/3/5,16:37:47,0.01,802883.63,7.50,623.00,0.34,2.96
22/3/5,16:38:2,0.01,809677.42,247.47,300.00,0.34,0.09
22/3/5,16:38:17,0.01,813256.78,7.24,623.00,0.33,2.96
22/3/5,16:38:32,0.01,813912.13,251.58,300.00,0.35,0.09
22/3/5,16:38:47,0.01,809667.36,7.56,623.00,0.34,2.96
22/3/5,16:39:2,0.01,807684.32,246.01,300.00,0.34,0.09
22/3/5,16:39:17,0.01,808645.83,7.13,623.00,0.32,2.96
22/3/5,16:39:32,0.01,810344.83,236.61,300.00,0.32,0.09
22/3/5,16:39:48,0.01,807403.55,7.37,623.00,0.33,2.96
22/3/5,16:40:3,0.01,811598.75,251.00,300.00,0.34,0.09
22/3/5,16:40:18,0.01,810542.80,7.69,623.00,0.35,2.96
22/3/5,16:40:33,0.01,808550.57,238.37,300.00,0.33,0.09
22/3/5,16:40:47,0.01,737029.29,7.74,623.00,0.35,2.96
22/3/5,16:41:2,0.01,811844.86,226.34,300.00,0.31,0.09
22/3/5,16:41:17,0.01,805931.32,7.38,623.00,0.33,2.96
22/3/5,16:41:32,0.01,807612.10,249.24,300.00,0.34,0.09
22/3/5,16:41:47,0.01,810157.07,7.30,623.00,0.33,2.96
22/3/5,16:42:2,0.01,811623.04,253.05,300.00,0.35,0.09
22/3/5,16:42:17,0.01,808986.42,7.28,623.00,0.33,2.96
22/3/5,16:42:32,0.01,806152.24,232.80,300.00,0.32,0.09
22/3/5,16:42:47,0.01,807732.50,7.56,623.00,0.34,2.96
22/3/5,16:43:2,0.01,808376.96,240.43,300.00,0.33,0.09
22/3/5,16:43:17,0.01,802806.65,7.68,623.00,0.34,2.96
22/3/5,16:43:32,0.01,801873.05,241.60,300.00,0.33,0.09
22/3/5,16:43:47,0.01,800415.80,7.54,623.00,0.34,2.96
22/3/5,16:44:2,0.01,800936.52,246.89,300.00,0.34,0.09
22/3/5,16:44:17,0.01,803239.29,7.24,623.00,0.33,2.96
22/3/5,16:44:32,0.01,798439.13,247.18,300.00,0.34,0.09
22/3/5,16:44:47,0.01,801356.99,7.61,623.00,0.34,2.96
22/3/5,16:45:2,0.01,800313.15,252.17,300.00,0.35,0.09
22/3/5,16:45:17,0.01,798955.07,7.63,623.00,0.34,2.96
22/3/5,16:45:32,0.01,794802.49,248.94,300.00,0.34,0.09
22/3/5,16:45:47,0.01,802526.32,7.64,623.00,0.34,2.96
22/3/5,16:46:2,0.01,794588.97,234.26,300.00,0.32,0.09
22/3/5,16:46:16,0.01,799371.07,7.16,623.00,0.32,2.96
22/3/5,16:46:31,0.01,792523.36,230.74,300.00,0.32,0.09
22/3/5,16:46:46,0.02,796133.75,7.56,623.00,0.34,2.96
22/3/5,16:47:1,0.02,797068.06,247.18,300.00,0.34,0.09
22/3/5,16:47:16,0.02,791041.67,7.69,623.00,0.35,2.96
22/3/5,16:47:31,0.02,794154.49,253.93,300.00,0.35,0.09
22/3/5,16:47:46,0.02,791649.27,7.67,623.00,0.34,2.96
22/3/5,16:48:1,0.02,792171.19,242.19,300.00,0.33,0.09
22/3/5,16:48:16,0.02,791127.35,7.64,623.00,0.34,2.96
22/3/5,16:48:30,0.02,788761.71,247.47,300.00,0.34,0.09
22/3/5,16:48:45,0.02,789604.99,7.47,623.00,0.34,2.96
22/3/5,16:49:0,0.02,790481.17,240.72,300.00,0.33,0.09
22/3/5,16:49:15,0.02,790804.60,7.54,623.00,0.34,2.96
22/3/5,16:49:30,0.02,786576.48,243.66,300.00,0.33,0.09
22/3/5,16:49:45,0.02,788529.72,7.25,623.00,0.33,2.96
22/3/5,16:49:59,0.02,787799.79,237.20,300.00,0.33,0.09
22/3/5,16:50:14,0.02,786339.94,7.28,623.00,0.33,2.96
22/3/5,16:50:29,0.02,784391.26,246.01,300.00,0.34,0.09
22/3/5,16:50:44,0.02,788517.75,7.69,623.00,0.35,2.96
22/3/5,16:50:59,0.02,785000.00,241.31,300.00,0.33,0.09
22/3/5,16:51:14,0.02,784687.50,7.33,623.00,0.33,2.96
22/3/5,16:51:28,0.02,785312.50,246.89,300.00,0.34,0.09
22/3/5,16:51:43,0.02,787329.84,7.30,623.00,0.33,2.96
22/3/5,16:51:58,0.02,782083.33,251.29,300.00,0.34,0.09
